DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TRANSPORT_MODE,PRICE_BASE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS2,UNIT_MULT,DECIMALS,CURRENCY
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),NLD,A,INV,EUR,AIR,Q,2024,380673278,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),NLD,A,INV,EUR,TOT_INL,Q,2024,6627608588,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,1995,4190996616,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,1996,4253860093,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,1997,4221624495,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,1998,4346582049,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,1999,4296372455,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2000,4228485972,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2001,4022324485,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2002,3948610584,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2003,3896621811,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2004,4095678060,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2005,3885653131,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2006,3816759513,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2007,4030585188,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2008,4302141228,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2009,3847714667,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2010,3875747551,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2011,3759818722,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2012,3701892663,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2013,3565981667,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2014,3549466420,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2015,3464123686,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2016,3347044821,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2017,3411332638,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2018,3486987752,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2019,3628901563,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2020,3637211591,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2021,3970015312,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2022,4455505753,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2023,4723606914,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MKD,A,CV,EUR,TOT_INL,Q,2024,4305330083,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,1995,1197426843,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,1996,1090839053,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,1997,1131926844,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,1998,1173203164,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,1999,1200697501,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2000,1115408416,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2002,1109711831,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2003,1174474749,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2004,1303574679,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2005,1168367483,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2006,1116572149,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2007,1224263998,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2008,1451149105,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2009,1461738844,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2010,1418361128,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,TOT_INL,Q,2011,1387902586,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AUT,A,INV,EUR,AIR,Q,1996,148048683.9,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HUN,A,INV,EUR,TOT_INL,Q,2023,1354802774,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SVN,A,INV,EUR,AIR,Q,2017,965567.8505,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SVN,A,INV,EUR,AIR,Q,2018,940176.5652,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SVN,A,INV,EUR,AIR,Q,2020,900357.4419,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SWE,A,INV,EUR,TOT_INL,Q,1995,3530061167,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2007,9816914.544,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2008,8309493.002,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2009,15092937.67,E,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,TOT_INL,Q,2013,1055250000000,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,MNT,EUR,MAR,Q,2011,266486201.9,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,MNT,EUR,AIR,Q,2012,704249901.4,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,MNT,EUR,MAR,Q,2017,1378006386,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,MNT,EUR,MAR,Q,2006,110901071.2,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,MNT,EUR,MAR,Q,2015,76000000,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,MNT,EUR,AIR,Q,2010,9393199.324,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,MNT,EUR,AIR,Q,2011,16742531.26,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SWE,A,MNT,EUR,AIR,Q,2010,29592787.6,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SRB,A,MNT,EUR,AIR,Q,2000,0,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BEL,A,INV,EUR,MAR,Q,2010,250987581.6,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BEL,A,INV,EUR,AIR,Q,2010,32737510.64,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,INV,EUR,MAR,Q,2012,402532127,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2012,66861957.57,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),EST,A,INV,EUR,MAR,Q,1998,39329257.39,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),EST,A,INV,EUR,MAR,Q,2012,9167428.316,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,MAR,Q,2001,108689088.8,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FIN,A,INV,EUR,MAR,Q,2006,245746691.9,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,INV,EUR,AIR,Q,2012,557143374,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),JPN,A,INV,EUR,AIR,Q,2015,1390948447,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,MAR,Q,2008,28209357.44,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,AIR,Q,1999,189790667.9,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,AIR,Q,2010,132548479.3,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,AIR,Q,2011,106733636.8,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,MAR,Q,2014,89509399.29,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SWE,A,INV,EUR,AIR,Q,2010,88308636.01,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,AIR,Q,2005,6328306.633,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2008,35129672.57,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SRB,A,INV,EUR,AIR,Q,2000,414962.6208,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BEL,A,INV,EUR,TOT_INL,Q,2005,1534328450,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BEL,A,INV,EUR,TOT_INL,Q,2010,2049877859,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BEL,A,INV,EUR,TOT_INL,Q,2014,1654887021,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),BEL,A,INV,EUR,TOT_INL,Q,2015,2074993900,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,INV,EUR,TOT_INL,Q,2014,6227888462,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),EST,A,INV,EUR,TOT_INL,Q,2012,261546963.7,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,INV,EUR,TOT_INL,Q,2005,18205838106,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,INV,EUR,TOT_INL,Q,2013,18893359540,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HUN,A,INV,EUR,TOT_INL,Q,2010,1118830536,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ISL,A,INV,EUR,TOT_INL,Q,2011,49635006.17,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ITA,A,INV,EUR,TOT_INL,Q,2002,13401020357,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),JPN,A,INV,EUR,TOT_INL,Q,2017,42307370536,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),KOR,A,INV,EUR,TOT_INL,Q,2008,20784092237,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),LVA,A,INV,EUR,TOT_INL,Q,2003,180873759.4,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,1998,952718787.1,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,2000,1656772469,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,2004,2034960977,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,2013,2786437632,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,2014,1860330767,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,2015,2511236492,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),POL,A,INV,EUR,TOT_INL,Q,2019,3023735729,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,TOT_INL,Q,2000,1852808439,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,TOT_INL,Q,2002,2707088496,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),PRT,A,INV,EUR,TOT_INL,Q,2009,1384228629,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SVK,A,INV,EUR,TOT_INL,Q,2003,430266850.9,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SVK,A,INV,EUR,TOT_INL,Q,2009,906497828.3,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SVN,A,INV,EUR,TOT_INL,Q,2015,521000000,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ESP,A,INV,EUR,TOT_INL,Q,2006,17589246311,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SWE,A,INV,EUR,TOT_INL,Q,2004,3427429268,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SWE,A,INV,EUR,TOT_INL,Q,2015,3491464001,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHE,A,INV,EUR,TOT_INL,Q,2005,8257296996,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,TOT_INL,Q,2007,15140415868,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GBR,A,INV,EUR,TOT_INL,Q,2015,23733545455,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,INV,EUR,TOT_INL,Q,1999,125178331.3,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,TOT_INL,Q,1998,560107538.3,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SRB,A,INV,EUR,TOT_INL,Q,2000,168682305.4,B,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,MNT,EUR,MAR,Q,2019,1745087633,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CAN,A,INV,EUR,TOT_INL,Q,2019,8756529565,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,INV,EUR,TOT_INL,Q,2023,20545174497,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GRC,A,INV,EUR,TOT_INL,Q,2023,1044058597,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GRC,A,INV,EUR,MAR,Q,2023,9463167.004,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GRC,A,INV,EUR,AIR,Q,2023,18735887.33,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),USA,A,INV,EUR,TOT_INL,Q,2021,83161124893,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,INV,EUR,AIR,Q,2024,589258187.7,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,CV,EUR,MAR,Q,2024,8960437105,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,INV,EUR,MAR,Q,2024,406421091.8,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,CV,EUR,AIR,Q,2024,23988466629,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,MNT,EUR,MAR,Q,2024,70236358.6,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,INV,EUR,TOT_INL,Q,2024,19873746754,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),FRA,A,CV,EUR,TOT_INL,Q,2024,554079000000,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,INV,EUR,MAR,Q,2024,414336026.5,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,TOT_INL,Q,2024,1134690000000,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2024,32462000000,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,INV,EUR,AIR,Q,2024,1145517250,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,INV,EUR,TOT_INL,Q,2024,21198162298,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,AIR,Q,2024,37582000000,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GRC,A,INV,EUR,AIR,Q,2024,20291812.83,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GRC,A,INV,EUR,MAR,Q,2024,9543912.598,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GRC,A,INV,EUR,TOT_INL,Q,2024,980205098,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ESP,A,INV,EUR,MAR,Q,2024,1215148249,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ESP,A,INV,EUR,TOT_INL,Q,2024,7048412501,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SRB,A,MNT,EUR,AIR,Q,2024,15680.26595,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SRB,A,INV,EUR,AIR,Q,2024,8341901.483,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),SRB,A,INV,EUR,TOT_INL,Q,2024,1207568641,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2007,790182493.3,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2008,1017124270,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2009,918756772.7,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2010,886318239.6,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2011,925517650,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2012,898766602.7,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2013,908429282.3,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2014,1035403733,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2015,1008012302,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2016,955182217,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2016,151265250.2,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2017,235887841.3,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2017,929587420.6,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2018,917531132.5,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2018,235623196.1,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2019,216601603.6,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2019,882977586.7,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,MNT,EUR,AIR,Q,2020,44319961.23,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2020,759725438.8,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2020,443192553.4,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2021,74377881.7,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2021,702290240,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,MNT,EUR,AIR,Q,2021,77797259.39,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,MNT,EUR,AIR,Q,2022,91706537.45,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,CV,EUR,AIR,Q,2022,655891881.7,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),CHL,A,INV,EUR,AIR,Q,2022,46816165.65,P,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2005,28210000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2006,28602000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2007,29029000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2008,29417000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2009,29872000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2010,30663000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2011,31388000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2012,32038000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2013,32535000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2014,32628000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2015,32712000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2016,32751000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2017,32756000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2018,32753000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2019,32801000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2020,32783000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2021,32707000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2022,32586000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),DEU,A,CV,EUR,MAR,Q,2023,32474000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2005,90586281.92,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2006,88764150.29,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2007,82979121.76,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2008,85038396.51,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2009,82933897.33,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2010,86730286.53,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ALB,A,CV,EUR,MAR,Q,2011,95287580.42,,,0,0,
